id;song;artist;duration_ms;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;popularity
1gpapbiZ2RoAayabmRqMq5;El Principio Del Infierno;Alfredo Olivas;166507;637;883;3;-3.773;1;153;421;0.0;0.0725;966;173.841;14
2MDtSFL1MCVQJMKMly4X6J;East;Neo Soulstress;202606;803;377;10;-14.176;0;102;0.0689;846;168;389;120.001;7
4y1NH8PzVw8Dd7e6eDjN9n;North;Neo Soulstress;198504;692;293;5;-12.835;1;0.0833;775;324;0.0778;499;79.958;7
6sUBRvyJDIYcdBrSe5Pydl;South;Neo Soulstress;196232;504;452;10;-14.997;0;0.0478;203;845;0.0759;512;139.912;7
3nvHIop57NFffpZtQJ9hG0;West;Neo Soulstress;190354;742;667;0;-12.544;1;107;444;655;425;237;109.743;7
3tLRZ0OrSYOAKe4V484PTl;New Moon - Reprise (V2.1);American Film Orchestra;365840;364;122;10;-15.674;1;0.0389;883;881;0.0822;191;81.437;0
5w23MWbhM2wiAWAuCTEoI9;Fur Elise (V2.1);American Film Orchestra;251267;438;182;9;-16.5;0;0.0461;932;866;131;247;110.047;0
4rB5IxGq7x7VJCKU9MYQpp;Excerpts From Moon;American Film Orchestra;322493;304;356;4;-8.487;0;0.0438;846;949;0.0712;322;188.838;1
0pbSvOaLHJREzBJ5QO5io3;Come Away With Me;American Film Orchestra;299307;488;333;0;-10.817;1;0.0337;854;928;173;181;78.373;0
4Tt6BVzu7QwD5q25e7X0XD;The Memory Of Trees;American Film Orchestra;263227;218;333;3;-9.489;1;0.0311;653;879;0.13;0.0396;96.637;1
257a5j0mzUVRCn6aZDfTD7;Orinoco Flow;American Film Orchestra;252160;541;294;0;-10.627;1;0.0306;611;904;114;109;116.148;13
5xJ4YJbfcHURGp1ia5dh19;Adagio For Strings, Op. 11 (Main Theme);American Film Orchestra;172973;0.0828;233;10;-18.041;0;0.0379;958;981;77;0.0352;171.628;1
5EaPqiPZllTgc4NHKlNz8A;May It Be;American Film Orchestra;279533;144;178;9;-14.936;1;0.0386;932;112;102;0.0532;139.702;3
5yH2XDPxZY7J3uA7eDZpgx;The Gift;American Film Orchestra;268907;396;309;5;-10.176;1;0.0354;771;1.62e-06;114;123;139.899;0
5b2lwVHehGRVDrJCKK24YP;The Love I Found In You;American Film Orchestra;200547;491;176;1;-11.134;1;0.0371;933;1.45e-05;104;123;111.809;0
3BOGBtRjdzv0ULCFVKmNSb;Bella's Lullaby (A River Flows In You);Taliesin Orchestra;183480;331;311;9;-12.283;1;0.0466;986;936;153;295;142.262;0
4xLgOFL3iZzDzj0xCUQfRs;iT;Christine and the Queens;218159;672;0.57;0;-7.557;1;0.0428;313;1.88e-05;86;654;89.953;4
2TDbDK32aUzJVzIW9y94Lv;Saint Claude (Version Française);Christine and the Queens;239554;512;445;8;-11.402;1;0.0489;367;0.0262;103;172;99.145;6
57hA1HODRZmJellrRCAgJo;Tilted;Christine and the Queens;233247;872;361;7;-9.88;1;0.0609;283;0.00262;108;489;100.001;10
5FwZbhOWxJtJ7nvts4j3Z4;Narcissus Is Back;Christine and the Queens;208821;775;707;2;-6.958;1;0.0301;391;0.000341;128;397;118.072;3
0BIKkeUG5rgfOUWXaWBnhX;The Loving Cup;Christine and the Queens;222302;814;685;8;-6.293;0;0.0581;525;1.5e-05;0.0658;762;124.982;3
6pMXcg5mN6jZkqm3gVwyPl;Why so Serious 2;Tha Joker;130220;819;792;6;-3.315;0;226;131;0.0;166;751;140.011;4
3iw9mjZc0iBQXtJykVQ717;Eyes Close;Tha Joker;209946;761;702;10;-3.983;0;327;0.00295;0.0;123;268;131.03;3
4eIX3uMarIk7HQ0jLMRHgx;Delta;Tha Joker;188944;696;923;6;-2.373;0;322;337;0.0;351;738;149.052;2
1IHiPgPJZLshpNjvlL7LFw;Random;Tha Joker;138945;885;0.56;11;-5.285;1;0.0804;0.00289;0.0;0.0815;479;126.016;2
5AYBGt5QZtN7JW8S2bFq7P;Gym;Tha Joker;226873;633;0.7;8;-5.227;1;0.12;0.00573;0.0;0.0998;255;145.083;2
3xsmsOugcHY0MM6DHUyHvb;Blow Stacks;Tha Joker;205453;669;753;1;-5.52;1;171;0.0943;0.0;272;819;74.965;1
0MMF2YH19ooIgEhSdpUo1N;Cant Come Down;Tha Joker;187089;0.62;0.78;6;-3.717;0;0.0752;116;0.0;419;873;136.931;7
7x9f2m3TU6sBDCt9xqjMA0;Imagine;Tha Joker;175909;0.4;892;5;-3.088;0;139;0.0688;0.0;0.53;522;164.092;2
6qeqn5KZEfgjMxjWgUgK4W;Come Around;Tha Joker;186149;748;694;5;-4.32;0;173;109;0.0;268;306;133.931;3
0RyeHaX4JjAy8Kt7DQ7mUR;Throw It Up;Tha Joker;185104;405;674;9;-5.712;1;214;0.00346;0.0;218;359;69.925;1
4xb6nHxetv9Z8365q7k4i6;So Dam Fine;Tha Joker;208980;794;517;8;-6.146;0;276;0.0101;0.0;0.0921;455;134.95;2
6D8JK0GpcOdT3wbBlNBrGA;Home Again;Tha Joker;267180;697;711;7;-5.953;0;155;224;0.0;637;697;153.946;2
5wBuwcKorKUm8HQX3ehmCw;Radio;Nick Howard;216899;751;897;11;-4.204;1;0.0778;0.0816;0.0;0.0787;815;102.046;0
793X7dto4hgkkUuhkBOA32;I Don't Need You;Nick Howard;205232;813;778;2;-4.562;1;0.0434;122;3.61e-06;0.0562;821;93.008;0
4Wr4AXv3IULhO6RQ5oJ68R;Out of My Head;Nick Howard;199943;886;0.69;8;-6.872;1;0.0753;0.0846;0.0;108;835;115.976;0
23BnPIO26twlHTnlWvconD;Fight;Nick Howard;215659;598;813;0;-3.96;0;0.0457;0.0923;0.00316;0.1;539;167.895;3
34fKm2QunCzDxwLO5Mw84a;Carry You;Nick Howard;260600;554;656;0;-6.603;1;0.0567;214;0.0;105;387;163.97;1
1JWwcMGIrPRfSw9Y6ObNp5;Satellites;Nick Howard;208244;654;539;8;-6.82;1;0.0272;255;0.0;158;468;96.014;4
6l3iBZvOd7KJQM3wvD55Tl;Life;Nick Howard;240276;697;823;8;-5.943;1;0.0498;474;3.92e-06;0.0319;0.78;92.041;0
2r9WqmNm7aTEioGtHDF2o9;Gone for Good;Nick Howard;237295;701;694;3;-6.717;1;0.0369;0.0485;1.43e-06;0.0939;422;96.021;0
3KcfioqhkurrtWyrNcyGCx;Good Man;Nick Howard;240611;659;406;0;-6.477;1;0.0286;387;0.0;148;365;151.943;0
6iUDhpo5QARUdGc9R7EZhP;Mariposa, Borboleta;Nick Howard;249665;579;371;7;-8.717;1;0.0277;0.42;0.0;0.0989;322;93.995;0
71kmV8NijPQJavoHexJygZ;Wonderful World;Nick Howard;205957;809;423;7;-7.704;1;0.0775;693;0.0;325;724;129.026;0
5Yb7KmBqAJEcMdVin2qZ15;Don't Wanna Go Home;Nick Howard;181548;791;914;0;-4.53;1;0.0507;0.0965;0.0;193;958;144.031;0
2ZeqawO1MKPC7u9LDy0Ser;Heart of Gold;Nick Howard;229807;0.55;177;2;-11.339;1;0.0556;832;1.73e-05;0.34;466;88.928;0
072NUVMSdpk69g51S136aC;Fight (Acoustic Version);Nick Howard;237329;757;574;2;-8.121;1;0.0713;665;5.53e-05;305;801;151.152;0
5cRp9ciKW7fOg0OGv2WxLl;Carry You (Acoustic Version);Nick Howard;265913;593;283;0;-9.467;1;0.0448;926;0.0;128;0.47;76.026;12
5qT5hUL5z9SoFm85aAE7gl;One;The New Seekers;192040;337;347;5;-15.737;0;0.0371;902;883;125;451;130.16;2
2ALQYVaXn3wZZsyRqD5yz6;Allright My Love;The New Seekers;178267;375;0.54;4;-12.631;1;0.0344;632;916;131;484;94.371;0
6066A4dxV9Pskw3MowTxgf;Ain't Love Easy;The New Seekers;205027;385;405;9;-12.039;1;0.0279;805;2.56e-05;126;228;84.23;0
4ckcfMaeOho4UvUAHpyU9F;Blackberry Way;The New Seekers;159800;471;474;7;-11.598;1;0.0337;346;0.0;0.0948;656;112.448;0
3A2GRjxJ6eCcJm3v60bDjP;When There's No Love Left;The New Seekers;223667;155;249;2;-14.834;1;0.03;566;0.000566;0.0883;392;176.103;0
00FQ7kn8c6zGfMplaD1KoW;Your Song;The New Seekers;209267;476;433;4;-13.931;1;0.0298;582;1.05e-05;304;717;133.451;0
4jrIietZfOWlZmqBJnsLLJ;Look What They've Done to My Song, Ma;The New Seekers;202907;412;456;9;-11.397;1;0.0339;583;0.0;274;401;137.296;13
6lTGlaxOuIJrH2J513IDPl;Cincinnati;The New Seekers;208347;438;375;7;-11.933;1;0.0302;749;0.000276;0.0963;305;119.074;0
25FMDYX2b8gP2253aiQ1zl;Eighteen Carat Friend (aka Friends);The New Seekers;174840;557;621;1;-15.274;0;0.0653;647;0.000254;106;866;81.87;0
0rCdosRt3CIkFdCizX6Mmi;Beautiful People;The New Seekers;230400;529;302;0;-15.579;1;33;853;0.000163;113;465;126.594;1
6JW3tDYop17jXZWJy3C8ez;I'll Be Home;The New Seekers;174427;241;0.0835;2;-22.717;1;0.0325;984;0.0633;107;298;82.556;0
2UTxKHcgC0yxtvPmj1Ssyt;Never Ending Song of Love;The New Seekers;194400;576;637;2;-11.442;1;0.0397;576;0.000196;115;862;94.421;1
4xL2V5G6iwDs4xXrgE6nOb;This Sux;Whiskey Child;176043;307;905;7;-4.93;1;0.0463;0.000417;0.00629;935;478;152.385;5
7s5dSK6izji5cG5S9RuEwA;Feel Like Gettin' Drunk;Whiskey Child;233308;474;658;7;-7.366;1;0.0444;214;0.0;184;0.48;166.127;3
7pqXVB9nhyxzOkmk5DyoOJ;Couldn't Care Less;Whiskey Child;223270;446;657;7;-16.925;1;0.0374;0.0004;356;122;602;149.945;5
1IwrIlj8x9fvrsKlfUG5Bd;You Forgot About Me;Whiskey Child;190718;666;326;7;-15.524;1;0.0307;209;0.00829;321;427;120.018;3
4wTN0cZZV4ro6SyYXIEM9C;Whiskey Child;Whiskey Child;187583;724;382;2;-19.444;1;57;444;947;143;549;119.987;3
0wIao4sYMQDA8Zr2R7jxck;Feel Like Gettin' Drunk (Acoustic Version);Whiskey Child;228072;516;0.58;7;-8.146;1;0.0438;266;0.0;102;533;166.106;5
4h10WMKCVLbYiMN6pOUAhE;This Sux (Instrumental Version);Whiskey Child;177702;405;793;7;-8.551;1;33;0.000145;854;795;497;152.071;3
6E2OlDISGC0WxzeGxZ6vk4;Feel Like Gettin' Drunk (Instrumental Version);Whiskey Child;233160;0.59;603;7;-7.974;1;0.0405;0.0445;875;167;395;166.07;3
0u9ALSWLLUZSRNQFsXAt0a;Feel Like Gettin' Drunk (Acoustic Instrumental Version);Whiskey Child;228434;546;488;7;-9.074;1;0.0365;118;918;109;349;165.993;3
3WVFCtC9KtzttrqOpIDnf4;In Darkness;Noob_Memeus;172202;749;943;2;-6.191;1;0.0672;0.22;884;107;66;125.016;14
6e4ZAn2eksmB5qHYaIegdq;Gracias Mau5;Noob_Memeus;150221;589;482;2;-5.947;1;127;141;0.0722;174;358;101.896;14
6EmABiTAG1tdZjSWfvpiuj;1979 Pinto Droptop;Blackjesus Yoshua;209032;0.81;138;11;-17.302;1;0.0621;0.0292;793;0.0944;239;122.08;1
2Bv5aKyTxJnQN2uwGHrx24;Unlike Me;Blackjesus Yoshua;200359;707;616;11;-9.244;0;0.0611;146;647;0.0597;756;90.002;1
1EzcNIn7J7jccUBSP3eQBO;Amaru Muru's Conquest;Blackjesus Yoshua;184921;646;413;4;-17.273;0;0.0435;526;717;118;606;125.855;3
4mSRXWu51KxRjNeLi7z3PZ;Unfinished Dream;Blackjesus Yoshua;225724;649;519;2;-9.992;1;0.0419;0.00324;909;217;566;106.043;1
77QTYxbpiH6OX30PrTEiRR;Smokie and Barry;Blackjesus Yoshua;200960;574;396;1;-12.861;0;0.0759;0.00476;848;0.12;762;172.064;2
2LgZaUtqTseiCSicJFHONe;Autumns Last Dance;Blackjesus Yoshua;194168;734;481;2;-12.987;0;0.0363;199;926;144;684;120.057;1
2ExOJNnvPR1zpfzoPwihka;Ogo's Egg;Blackjesus Yoshua;187873;543;393;6;-16.445;0;0.0386;0.00412;131;125;201;123.849;2
0cc7RS8GKIOlo1V1guO8fN;Babylon Burning;Blackjesus Yoshua;207778;384;799;6;-9.783;1;0.0454;138;863;189;588;74.107;1
58sy8kXZo9BRuHo7KDfqNz;Notachance;Blackjesus Yoshua;201927;624;489;11;-8.942;1;0.0343;0.00036;116;576;682;124.03;2
0NzW7hS2TZ3TrG7adzCPkp;But I'm Still Hot;Blackjesus Yoshua;200281;752;383;9;-16.903;1;0.0681;0.00366;394;0.0523;395;120.058;1
3cGtnW6vi1AbBb0wWOMb9Z;Next of Kin;Blackjesus Yoshua;194064;649;386;6;-16.824;1;0.0311;0.0327;858;0.0914;325;120.016;2
0MtRyudOfbLhfRY1yWieYW;Egyptian Pharoah;Blackjesus Yoshua;188369;713;483;10;-11.047;0;0.0343;3.67e-05;0.0987;0.0801;392;127.982;2
2aDDI3cHpLvjytsJbbfMFj;Natures Science Fair;Blackjesus Yoshua;207856;694;696;5;-9.722;0;0.0281;158;914;0.0992;668;116.06;5
2gWS8OLtnaLdWfJpG728S3;Family Ties;Blackjesus Yoshua;200359;741;265;9;-14.209;0;0.0486;0.0473;928;0.0917;0.0601;119.923;3
4t4vaJKhrK65wfGnARGF4T;Lock and Key;Blackjesus Yoshua;188891;641;457;10;-13.15;0;0.0394;0.0329;835;0.0971;211;122.006;1
7D4tGpoQqUBcRG3oQzX4dh;Freak the Funk;Blackjesus Yoshua;200359;718;486;10;-10.146;0;0.0328;0.00364;631;227;463;100.007;3
5nTfzw24ySDoSIU2xcOgMX;Cloak of Riddles;Lugosi Smile;266250;572;883;8;-6.063;1;0.0517;7.62e-05;738;248;337;119.982;4
0ReoUnFbsK6XGcWmjriUHc;Jade;Lugosi Smile;175622;395;868;1;-4.529;1;0.0755;0.000463;892;107;602;114.912;4
1UaNsDNlsBcgG2SZYs930J;Shadomasuku;Lugosi Smile;190244;554;856;10;-5.348;0;0.0855;0.0154;805;0.36;737;164.037;12
201LBUmoJmUgcvVywSdplr;This Wild Darkness - Remix1;Moby;365714;467;777;7;-7.136;1;0.0598;0.0535;0.00225;173;0.0926;125.996;8
7yHrzsok6xlhMBvBtYZV9W;This Wild Darkness - Sunrise Mix;Moby;363846;374;0.6;7;-7.23;1;0.0314;722;0.000198;346;0.18;78.026;5
1n4JLruaM0AVaojVh1HMtU;This Wild Darkness - CYA Remix Edit;Moby;291497;0.34;887;7;-5.786;1;0.0481;108;0.0215;331;662;119.471;8
3YyACx5qulSGao4RgMBMM9;This Wild Darkness - CYA Remix;Moby;477367;0.3;896;7;-6.319;1;0.0415;108;184;103;544;120.695;4
1PjgtcjKUbrBxUElrwFoet;These Arms of Mine - Live at the Apollo Theater, New York;Otis Redding;152227;488;218;10;-14.886;1;0.0356;592;3.94e-06;557;525;82.416;3
6hC8pcIuKMdHBGXdWQV6zn;Pain in My Heart - Live at the Apollo Theater, New York;Otis Redding;139200;353;259;10;-14.899;1;0.0474;476;6.15e-06;367;483;189.12;2
3wc6IOHxc5EY22EDGmqX4H;Mr. Pitiful;Otis Redding;162160;806;489;0;-12.898;1;104;0.0544;2.88e-05;0.0696;899;123.754;3
7FvmiroVwpYrPqsV5SUa8X;Try a Little Tenderness;Otis Redding;201733;583;132;9;-15.067;0;57;192;1.91e-05;258;0.0695;102.937;5
03XzaPA2mXolIRyqUxKLCe;(Sittin' On) the Dock of the Bay;Otis Redding;166827;484;312;2;-13.522;1;0.0535;724;1.65e-06;0.0601;598;205.981;11
2Zo8Uupe1f0rHNZ1YpeVs2;Fuck Bitches, Get Money - En vivo;La Contraseña;150111;0.61;0.77;5;-9.812;1;0.1;0.0094;0.0452;104;888;132.324;14
2bok73RRekJSSdrFZl393u;El Mismo de Antes - En vivo;La Contraseña;161741;621;724;7;-9.496;1;138;0.0787;0.00022;139;854;132.744;3
1t17yu58lw5iIiB50kqIib;El Cuate - En vivo;La Contraseña;137124;626;755;8;-8.648;1;203;0.0543;9.12e-05;378;937;133.488;1
7rCwIq6hYAqTnZvJNMEQvJ;El Eddy - En vivo;La Contraseña;159802;0.61;804;8;-8.77;1;146;0.0311;2.29e-05;368;906;133.017;1
7BXqkbcD8JoWGeFgfX1EaI;Intro;Entrails of a Virgin;195228;238;487;11;-12.423;0;0.0644;0.00381;0.0373;392;0.0469;149.163;5
7BzNqK6aCmZVQ7GzVK4kbh;Straight Sledge;Entrails of a Virgin;201840;245;888;11;-7.132;0;0.0934;0.00286;832;0.11;148;78.753;6
5iRkisb3Cz76wqXzmvVX3W;Whoreship;Entrails of a Virgin;203928;237;952;11;-6.913;0;173;0.00228;829;0.29;191;106.143;5
3HL5NL0KAYSxo9Jb0WAXmO;The Irony of Being a Werewolf;Entrails of a Virgin;232116;214;946;11;-7.086;0;141;0.000155;704;238;175;151.77;5
3PgrodRhHxK0xnz24GbIJM;Hell Blaze;Entrails of a Virgin;253344;268;892;10;-7.148;0;108;0.000909;719;476;138;106.359;6
1VqNn4EOhhCKB3igxBfja5;A Shattered Scene;Dan Griffith;149483;654;277;9;-15.698;0;0.0326;901;0.0;0.0912;763;58.001;14
1BQzEpHOFcJIYzAUzAy3Ha;In a Cave;Kitchens Of Distinction;275200;533;897;9;-5.305;1;0.0649;0.000353;0.00126;235;689;119.52;6
5ed37Cb56Lzh2u686rNZgu;Time to Groan;Kitchens Of Distinction;235467;217;792;11;-5.193;0;0.0355;0.000226;0.0;0.0905;461;95.097;3
2jOGX0Oj2bzidnClPh5Ou7;Shiver;Kitchens Of Distinction;319600;301;0.6;6;-5.799;1;0.0304;0.00147;2.42e-05;139;319;109.64;3
3aZazEX4dSlIt9LsnLi7J5;Prize;Kitchens Of Distinction;326067;483;0.88;7;-4.925;1;0.0394;0.000373;0.000441;625;605;121.802;3
40Qs4jkczA2DXSImtgNaFV;The 3rd Time We Opened the Capsule;Kitchens Of Distinction;198907;0.43;947;2;-5.73;1;0.0425;0.000114;0.000435;329;493;142.998;5
7BURVjmKYJ8sfRlvch06uy;Her Last Day in Bed;Kitchens Of Distinction;272360;475;863;2;-5.05;1;0.0753;0.00261;0.00072;118;322;126.272;2
4o3jws881jW4I5Py6WqtW3;Courage, Mother;Kitchens Of Distinction;170200;421;953;0;-3.889;1;0.25;0.000117;0.0;0.0629;441;179.4;3
2fr6iPy84YGbRJWr3kqwoJ;Mainly Mornings;Kitchens Of Distinction;194440;444;0.92;9;-4.101;0;0.0672;0.00081;0.0;427;695;124.627;2
6Gm54vdb8fNrEXUvtU7M6a;Hammer;Kitchens Of Distinction;362493;0.27;881;9;-4.227;0;0.0556;0.000687;7.36e-06;111;392;119.704;4
6BfgumwFGzAlokPoD8lNlJ;I Did This All Myself;Dan Griffith;191694;701;489;4;-7.393;1;0.0275;0.21;0.000246;328;422;137.976;14
14LDh7A1OmfoUHdQKdji5H;Man Who Sold The World;Jordis;191160;0.67;654;1;-7.06;0;0.0274;181;0.0472;589;348;115.416;15
6Hv9WysI9wCfFBPl1d3wy6;Dead Bird Blues;Daniel Phillips;280896;549;556;4;-10.123;0;0.0247;186;0.000745;145;792;87.867;14
4nlqHMqyQn8upOmyM36o9b;Lotta Money;Diamond;209080;663;816;6;-5.004;1;0.0925;0.00715;0.0;639;0.71;156.055;14
0L4mw6dLMKTARvTARmL06a;Broken Promises;Bubby Galloway;205714;729;601;4;-9.392;0;177;0.0434;0.0;107;117;139.929;14
1XJCThWTAAChMKWbc4UipP;Yall Ain't Widdit;Joey Tapz;173584;644;769;7;-6.701;0;68;552;0.0;134;602;155.011;14
5x3If3IB3xXfAnUVNiliCC;Did It My Way (feat. Devunta & Mia Gonzalez);Ray Smith;190682;842;0.78;5;-3.714;1;125;191;0.0;0.0626;662;131.049;0
0r1MAdfq1SdRyzqHtbFFDG;Good Love (feat. Peanut);Ray Smith;207494;862;642;7;-5.727;1;0.0711;0.0235;0.0;683;189;110.073;0
2BTlMzo20anh4VHAWFxRam;Black Sheep in the Ghetto;Ray Smith;130589;782;795;1;-4.542;1;183;0.0921;0.0;0.0927;463;126.11;11
66ZmxRH0MwD4RCqsglq7vM;No Justice;Ray Smith;169041;534;773;6;-3.775;0;423;0.00388;0.0;344;323;99.846;4
5MfTnrWY4C6q4J8IX9Zp9S;Blue Skies (feat. Muze);Ray Smith;192168;675;607;1;-9.385;0;301;114;0.0;149;407;95.078;3
74g6WRSSxhaLIUELDP22cL;The Call;Ray Smith;58514;583;733;7;-6.404;0;575;0.64;2.26e-06;149;0.0896;137.77;0
7CIPXJoAHxPll7GyXwIXfc;Hometown Love (feat. Lee Lonn);Ray Smith;156131;689;825;8;-4.714;1;86;325;0.0;0.0944;0.3;100.059;0
1bRhwEA7GbZZvPuPVoajsr;Cooler Than the Cold Side (feat. Sub/Cat);Ray Smith;199939;738;823;6;-4.027;0;0.0661;0.0987;0.0;255;808;125.031;0
0x6O52jAY6WvpWwQXh9SOv;Savannah (feat. Motion Hotel);Ray Smith;244831;696;913;8;-3.793;1;0.0821;0.00137;6.41e-05;0.0678;0.49;100.056;6
3GLlhDHAeWAAzGqdKwItjc;Hero (feat. Wasila);Ray Smith;240001;639;0.8;0;-4.28;1;351;453;0.0;196;373;90.127;0
1Xu1ow3ixyRFQzzNuURJM6;Glorybound;Poco;203467;0.31;465;0;-13.165;1;0.0498;0.0281;2.44e-05;264;371;184.976;3
6gJxJxSPo7FILq4p0Q3DbA;Blue And Gray;Poco;279267;488;341;0;-15.352;1;0.0257;0.00722;3.24e-05;141;211;75.956;3
7G1cA2e84JIwGUQ6N4uad3;Streets Of Paradise;Poco;228813;564;421;11;-14.507;0;25;44;0.00019;107;896;100.559;3
1gELhZwLxyJxZsLVIZU7el;The Writing On The Wall;Poco;193360;406;325;7;-17.401;1;0.0277;0.0156;3.25e-06;371;0.4;76.195;2
60lgF2fMrqc3MGipxyx3sp;Down On The River Again;Poco;220107;655;379;7;-18.329;1;27;0.0792;4.67e-05;0.0504;713;88.969;2
0PagU7zjQuF6etf99bt43N;Please Wait For Me;Poco;272693;464;405;2;-13.645;1;0.0262;0.0348;0.0;262;356;81.813;3
4tjg44DhNzTSnLvFNqSRgB;Widowmaker - Single Version;Poco;219067;551;584;9;-10.441;1;0.0289;0.00258;0.000385;327;887;118.646;6
4v858Flod4KmhxAhztIS90;Here Comes That Girl Again;Poco;186413;554;449;7;-16.162;1;0.0249;0.13;7.47e-06;0.0367;399;82.083;2
7A3Aqi91TnKkAom86B1In9;Sometimes (We Are All We Got);Poco;217800;0.54;635;4;-13.543;1;0.0262;0.000226;0.0122;113;828;89.053;3
6bBrTGOXKapaajwPXt32ar;The Land Of Glory;Poco;213040;614;524;9;-13.682;1;0.0274;0.0702;0.0;0.18;0.71;97.766;2
7gZviSKQXzE5752jRyGZJ6;Sweet Dreams (Are Made Of This);Automatic;237773;692;0.88;5;-11.752;1;0.0479;0.0732;0.00937;117;0.93;125.673;0
1PdEBz7p2LJz5awIQAU2Wt;Kids In America;Tiffany;215813;558;978;11;-6.878;0;0.0387;0.000315;196;0.0525;813;160.029;0
7bFjcRYPpfj6um5wZ6Dzxk;Heart & Soul - Live;T'Pau;300973;312;905;0;-6.241;1;0.0477;157;4.12e-06;928;395;180.924;0
2x2sGliEy8603mujKklnpJ;Fight The Power;Vanilla Ice;271587;694;759;2;-8.164;1;0.0804;0.00161;0.00399;315;439;106.05;0
4RrMr0GEL4RyUMQe9f3WWg;You Give Love A Bad Name;Kelly Hansen;223893;506;514;8;-11.686;1;0.0333;0.00143;0.0;403;676;122.875;0
5h7zraqgGiQg1MSOjyOPUX;Send Me An Angel;Zeromancer;237960;597;672;2;-6.15;0;0.0356;3.65e-05;0.0455;372;265;130.038;12
59W56uCXaFKKLICOII5hbj;Home Sweet Home;Leif Garrett;219178;0.44;606;4;-10.749;1;45;184;0.00014;134;182;151.993;0
1IquGJBFktjwfHmQguRUnW;Pride (In The Name Of Love);Razed In Black;260987;651;782;4;-7.83;0;0.0605;0.0278;0.89;0.39;0.41;120.179;0
3uggSgIXIIBA4yIOq7aneZ;The Killing Moon;Eva O;307160;514;498;7;-11.473;1;0.0378;0.00267;5.48e-05;115;396;117.871;0
7duLHzfQXYhScdp8RlWLDO;Rag Doll;Ted Nugent;289587;393;972;9;-4.908;1;0.0802;0.000168;772;299;397;93.644;0
3yI4ocri6uvA8eukRKJxzk;Like A Virgin (LCD Mix);Bow Wow Wow;287387;656;886;6;-10.395;1;0.0344;0.00584;529;0.0623;776;126.39;0
4YkOiqgZhf3DPBlPsIcryH;Hot For Teacher;John Corabi;283333;515;955;1;-5.952;1;0.0885;1.41e-05;0.0129;0.0466;416;125.072;0
2wk8G4Qsnvrdo3J3czk5IP;Heaven Knows I'm Miserable Now;Sweet And Tender Hooligans;217853;515;863;6;-4.217;1;38;0.00182;222;158;415;114.521;0
4qh0KHTE11LirM4f7Jzvp6;Fascination Street;Godhead;370467;609;793;10;-10.236;0;0.0379;0.0127;198;344;0.62;119.974;0
1RtuALfpIDyttIWLA6eQdP;Stripped;Shiny Toy Guns;216093;469;658;0;-9.818;0;55;196;0.00057;114;233;91.022;0
7bqJQbzsEqZ18c3eAmiCZE;If I Could Turn Back Time;Kat Parsons;284173;604;741;11;-5.349;1;0.0267;158;0.0;0.0701;656;108.015;0
26k35LqY2aFloQN8o1mINk;Our House;Fishbone's Angelo Moore;193973;645;789;2;-6.818;1;84;0.00134;1.44e-06;216;703;122.363;0
32KG9zUtJ5yuK3U4LJdKHh;Sharp Dressed Man;Molly Hatchet;283627;0.51;886;5;-5.129;1;0.0457;1.24e-05;116;0.0729;587;124.984;0
1getJV6lQXnXRAforE6JHS;Photograph;Jani Lane;250093;495;948;9;-2.559;1;0.0924;0.000227;0.00152;0.17;458;123.594;0
6EDPlyqQMTRiaWrmsgrOFk;Welcome To The Jungle;Kevin Dubrow;271840;331;912;8;-7.239;1;0.0681;1.91e-05;629;115;569;123.503;0
0tqhzdoPPJx4EtnbaaktRC;Eye Of The Tiger;Great White;240173;0.75;671;10;-6.678;0;0.0455;316;1.28e-05;0.0891;0.49;109.077;0
7xDlTc6ZPGcP1Teqm5VZEr;Blue Monday;Lick;298853;791;593;2;-8.323;1;0.0797;1.43e-05;894;105;436;131.049;0
0S6Kpw8hH8CV3WN1t818aD;Sex Dwarf;Dirty Sanchez;379253;685;847;0;-6.881;1;0.0762;0.0249;0.000146;0.09;752;140.013;0
35Tu1HKQo6D6rHyZZIxb11;Electricity;Apoptygma Berzerk;301880;567;0.98;0;-7.029;1;0.0315;0.0224;614;292;0.67;144.847;0
0K7bQTDK8utgBsv3qGaiYc;Rock You Like A Hurricane;Kelly Hansen;282760;412;973;4;-3.222;0;101;0.00104;0.000883;0.31;527;126.903;0
12PgCHR6PEMAwteCVQAyqD;Lullaby;Leæther Strip;244893;687;492;2;-10.498;1;0.0299;0.000135;0.0131;0.0887;146;110.002;0
52NwRlIzQxt3bsCT6ZGAJL;Livin' On A Prayer;Bulletboys;268427;466;554;4;-12.952;0;0.0324;0.000425;0.0285;102;507;122.733;0
69vfFtiNcbZXihFoDeoQXC;Material Girl;KMFDM;267987;0.66;926;0;-9.185;1;0.0859;0.00351;0.00763;0.06;306;134.999;1
2MHHHnBmahYEZWliQ0b3x9;Never Let Me Down Again;Tre Lux;264253;541;803;7;-6.384;0;0.0306;0.00172;5.21e-06;0.0918;253;105.041;0
1f0EZk2P58W47kaDdmyRHG;Legs;Artimus Pyle;267773;0.43;761;11;-5.928;1;0.0363;0.000138;0.00238;133;391;127.038;0
379NKMos8XglxZXoIdkPXL;A Little Respect;Element;209733;626;881;5;-7.684;1;33;778;877;0.0929;791;120.016;0
