album_name,number_of_artists,artist_followers_total,artist_followers_average,artist_popularity,type,release_date,release_precision,restrictions,total_tracks,total_length_min,avg_popularity,max_popularity,number_of_collabs,Max_popularity_collab,Avg_popularity_collab,number_of_markets,US_market,CA_market,BR_market,CN_market,DE_market,ES_market,SA_market,UK_market,RU_market,MX_markets
Endangered Species,1,1640963,1640963.0,0.0,compilation,2001-03-28,day,False,24,62,3.0,22,52,72,1.1538461538461537,183,True,True,True,False,True,True,True,False,False,True
Beer Flavored Pizza,1,2948,2948.0,32.0,album,2013-01-15,day,False,16,37,4.6875,41,1,82,82.0,183,True,True,True,False,True,True,True,False,False,True
When Disaster Strikes...,1,2231862,2231862.0,69.0,album,1997,year,False,18,56,30.444444444444446,61,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Out Of Business (Deluxe Edition),1,350875,350875.0,51.0,album,1999-01-01,day,False,27,88,0.0,0,10,70,0.0,0,False,False,False,False,False,False,False,False,False,False
Gangsta Memorial,1,4406116,4406116.0,64.0,compilation,2007-01-01,day,False,17,65,32.705882352941174,70,15,78,1.7333333333333334,166,True,True,True,False,True,True,False,False,False,True
SALUTE (feat. Big Sean and Fivio Foreign),3,11252009,3750669.6666666665,68.66666666666667,single,2020-11-18,day,False,2,4,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
Catch Me Outside,1,5168902,5168902.0,75.0,single,2017-08-25,day,False,1,2,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
Rap Album Two,1,103178,103178.0,41.0,album,2017-02-17,day,False,12,38,27.333333333333336,40,5,28,5.6,183,True,True,True,False,True,True,True,False,False,True
Buried Alive,2,263354,131677.0,50.0,single,2019-02-22,day,False,1,2,36.0,36,0,0,0.0,174,True,True,True,False,True,True,True,False,False,True
COOLAID,1,8882051,8882051.0,82.0,album,2016-07-01,day,False,20,66,0.0,0,13,81,3.076923076923077,0,False,False,False,False,False,False,False,False,False,False
YSIV,1,5805966,5805966.0,75.0,album,2018-09-28,day,False,14,70,47.35714285714286,55,20,71,3.35,178,True,True,True,False,True,True,True,False,False,True
Lucy Pearl,1,167437,167437.0,53.0,album,2000,year,False,15,48,45.13333333333333,63,2,82,30.0,183,True,True,True,False,True,True,True,False,False,True
Pain Is Love (International Version),1,1514963,1514963.0,67.0,album,2001-10-29,day,False,17,61,0.0,0,16,78,3.125,0,False,False,False,False,False,False,False,False,False,False
Iced Tea,2,1233660,616830.0,59.5,single,2022-03-16,day,False,1,3,55.0,55,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
The Block Brochure: Welcome To The Soil 2,1,790348,790348.0,66.0,album,2012-01-01,day,False,18,63,17.72222222222222,50,21,75,0.47619047619047616,181,True,False,True,False,True,True,True,False,False,True
Desire,1,213093,213093.0,52.0,album,2007-01-01,day,False,13,41,0.0,0,9,66,1.4444444444444444,0,False,False,False,False,False,False,False,False,False,False
LIL BIG MAN,1,26514,26514.0,46.0,album,2019-03-15,day,False,10,26,32.9,50,3,47,15.666666666666666,178,True,True,True,False,True,True,True,False,False,True
Naturally Born,3,365198,121732.66666666667,46.0,single,2014,year,False,1,4,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
Man VS Machine,1,1635671,1635671.0,65.0,album,2002-09-30,day,False,19,63,24.105263157894736,51,9,90,4.0,182,False,True,True,False,True,True,True,False,False,True
wussup,2,2639414,1319707.0,73.5,single,2021-06-25,day,False,1,2,51.0,51,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
FEET OF CLAY,1,1882483,1882483.0,67.0,album,2019-11-01,day,False,7,11,37.714285714285715,47,3,57,17.0,183,True,True,True,False,True,True,True,False,False,True
American Gangster,1,7731272,7731272.0,82.0,album,2007-11-06,day,False,15,52,31.33333333333334,50,4,84,18.0,163,False,False,True,False,True,True,False,False,False,False
Black Sunday,1,1692293,1692293.0,66.0,album,1993-07-20,day,False,14,36,49.214285714285715,73,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
False Prophets,1,18284436,18284436.0,84.0,single,2016-12-06,day,False,1,3,61.0,61,0,0,0.0,178,True,True,True,False,True,True,True,False,False,True
Hot N*gga,1,1372312,1372312.0,59.0,single,2014-07-25,day,False,1,3,72.0,72,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Straight Outta Compton (Expanded Edition),1,4523819,4523819.0,64.0,album,1988-08-08,day,False,16,60,0.0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False
The Best of MC Eiht,1,323430,323430.0,59.0,compilation,2010-09-21,day,False,19,71,12.63157894736842,53,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Pharrell,2,252052,126026.0,47.5,single,2018-06-20,day,False,1,1,32.0,32,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Yellow Tape,1,319701,319701.0,44.0,album,2018-11-09,day,False,12,31,25.750000000000004,53,4,73,10.0,183,True,True,True,False,True,True,True,False,False,True
Angelic Hoodrat: Supercut,1,104162,104162.0,63.0,album,2021-04-16,day,False,12,32,37.5,47,4,71,11.75,183,True,True,True,False,True,True,True,False,False,True
Stuck,2,67585,33792.5,36.0,single,2021-05-12,day,False,1,4,18.0,18,1,47,47.0,183,True,True,True,False,True,True,True,False,False,True
13 Going On 30,1,1035397,1035397.0,71.0,single,2020-08-21,day,False,1,3,43.0,43,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
The Haymaker,1,144,144.0,3.0,album,2022-03-11,day,False,11,34,0.36363636363636365,1,9,41,4.333333333333333,183,True,True,True,False,True,True,True,False,False,True
Champions,1,1640963,1640963.0,0.0,single,2016-06-10,day,False,1,5,66.0,66,8,90,7.75,180,True,True,True,False,True,True,True,False,False,True
"Pop Duke, Vol. 1",1,19629,19629.0,31.0,album,2018-05-18,day,False,10,27,5.5,14,8,48,5.75,174,True,True,True,False,True,True,True,False,False,True
Thats What They All Say,1,2657907,2657907.0,81.0,album,2020-12-11,day,False,15,34,60.20000000000001,73,10,89,8.4,183,True,True,True,False,True,True,True,False,False,True
Can't Kill the King,1,4383964,4383964.0,72.0,album,2013-03-04,day,False,12,43,0.0,0,13,84,5.230769230769231,0,False,False,False,False,False,False,False,False,False,False
VULTURES CRY 2 (feat. WizDaWizard and Mike Smiff),1,8649703,8649703.0,81.0,single,2020-06-11,day,False,1,3,37.0,37,2,39,19.5,183,True,True,True,False,True,True,True,False,False,True
Rap Album Two,1,103178,103178.0,41.0,album,2017-02-17,day,False,12,38,0.0,0,5,28,5.6,0,False,False,False,False,False,False,False,False,False,False
Laugh Now Cry Later (feat. Lil Durk),2,73310705,36655352.5,88.5,single,2020-08-14,day,False,1,4,79.0,79,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
Detroit 2,1,10162829,10162829.0,77.0,album,2020-09-04,day,False,21,63,44.38095238095239,75,26,90,2.1538461538461537,183,True,True,True,False,True,True,True,False,False,True
Buttcheeks,1,286457,286457.0,52.0,single,2018-01-26,day,False,1,3,50.0,50,0,0,0.0,181,True,True,True,False,True,True,True,False,False,True
No Stylist,1,4724948,4724948.0,74.0,single,2018-09-20,day,False,3,7,39.33333333333333,64,1,96,96.0,183,True,True,True,False,True,True,True,False,False,True
La Florinata,1,229210,229210.0,60.0,single,2022-03-03,day,False,1,3,46.0,46,0,0,0.0,183,True,True,True,False,True,True,True,False,False,True
